Transcript stable ID	RefSeq mRNA ID
ENSCAFT00000073253	
ENSCAFT00000000089	
ENSCAFT00000014517	
ENSCAFT00000066986	
ENSCAFT00000043123	
ENSCAFT00000076761	
ENSCAFT00000076338	
ENSCAFT00000074874	
ENSCAFT00000087082	
ENSCAFT00000068352	
ENSCAFT00000093828	
ENSCAFT00000083802	
ENSCAFT00000091920	
ENSCAFT00000060801	
ENSCAFT00000013233	
ENSCAFT00000089388	
ENSCAFT00000024369	
ENSCAFT00000008257	NM_001097556
ENSCAFT00000092132	
ENSCAFT00000036542	NM_001003099
ENSCAFT00000027856	
ENSCAFT00000004849	NM_001003027
ENSCAFT00000047080	
ENSCAFT00000088089	
ENSCAFT00000054434	
ENSCAFT00000055318	
ENSCAFT00000047690	
ENSCAFT00000089046	
ENSCAFT00000024900	
ENSCAFT00000081580	
ENSCAFT00000027042	
ENSCAFT00000025368	
ENSCAFT00000012538	
ENSCAFT00000013237	
ENSCAFT00000003258	
ENSCAFT00000083319	
ENSCAFT00000020178	
ENSCAFT00000031369	
ENSCAFT00000058263	
ENSCAFT00000093873	
ENSCAFT00000062314	
ENSCAFT00000078428	
ENSCAFT00000072640	
ENSCAFT00000055558	
ENSCAFT00000089531	
ENSCAFT00000088425	
ENSCAFT00000051201	
ENSCAFT00000010401	
ENSCAFT00000036402	
ENSCAFT00000088233	
ENSCAFT00000078437	
ENSCAFT00000064389	
ENSCAFT00000003261	
ENSCAFT00000000090	
ENSCAFT00000073581	
ENSCAFT00000030546	
ENSCAFT00000072412	
ENSCAFT00000010407	
ENSCAFT00000001562	NM_001003255
ENSCAFT00000027050	
ENSCAFT00000048040	
ENSCAFT00000083721	
ENSCAFT00000069489	
ENSCAFT00000044944	
ENSCAFT00000027949	
ENSCAFT00000004851	
ENSCAFT00000076518	
ENSCAFT00000084516	
ENSCAFT00000070607	
ENSCAFT00000074905	
ENSCAFT00000077476	
ENSCAFT00000051394	
ENSCAFT00000009672	
ENSCAFT00000062665	
ENSCAFT00000008240	
ENSCAFT00000078024	
ENSCAFT00000064239	
ENSCAFT00000049100	
ENSCAFT00000083277	
ENSCAFT00000091049	
ENSCAFT00000031375	
ENSCAFT00000003276	
ENSCAFT00000047237	NM_001097559
ENSCAFT00000062420	
ENSCAFT00000030554	
ENSCAFT00000001913	NM_001313863
ENSCAFT00000041998	
ENSCAFT00000079983	
ENSCAFT00000074628	
ENSCAFT00000077649	
ENSCAFT00000082901	
ENSCAFT00000026368	
ENSCAFT00000032008	NM_001024640
ENSCAFT00000064137	
ENSCAFT00000082438	
ENSCAFT00000012558	
ENSCAFT00000073146	
ENSCAFT00000037874	
ENSCAFT00000062983	
ENSCAFT00000020636	
ENSCAFT00000069552	
ENSCAFT00000009954	
ENSCAFT00000045340	
ENSCAFT00000093134	
ENSCAFT00000078934	
ENSCAFT00000062892	
ENSCAFT00000055205	
ENSCAFT00000082491	
ENSCAFT00000092133	
ENSCAFT00000068956	
ENSCAFT00000066088	
ENSCAFT00000088633	
ENSCAFT00000000098	
ENSCAFT00000060211	
ENSCAFT00000009681	
ENSCAFT00000024914	
ENSCAFT00000024167	
ENSCAFT00000026374	
ENSCAFT00000078864	
ENSCAFT00000047499	
ENSCAFT00000062288	
ENSCAFT00000026382	
ENSCAFT00000048328	
ENSCAFT00000063808	
ENSCAFT00000077902	
ENSCAFT00000065746	
ENSCAFT00000062668	
ENSCAFT00000076223	
ENSCAFT00000045466	
ENSCAFT00000042889	
ENSCAFT00000026391	
ENSCAFT00000078386	
ENSCAFT00000066710	
ENSCAFT00000001076	
ENSCAFT00000033598	
ENSCAFT00000033310	
ENSCAFT00000026786	NM_001003242
ENSCAFT00000071861	
ENSCAFT00000041590	
ENSCAFT00000090021	
ENSCAFT00000041580	
ENSCAFT00000042767	
ENSCAFT00000033382	
ENSCAFT00000086268	
ENSCAFT00000030017	
ENSCAFT00000067110	
ENSCAFT00000092331	
ENSCAFT00000069487	
ENSCAFT00000026386	
ENSCAFT00000025354	
ENSCAFT00000066612	
ENSCAFT00000086961	
ENSCAFT00000029951	
ENSCAFT00000024423	NM_001253833
ENSCAFT00000080035	
ENSCAFT00000087448	
ENSCAFT00000025360	
ENSCAFT00000048146	
ENSCAFT00000024959	
ENSCAFT00000069462	
ENSCAFT00000046952	
ENSCAFT00000067083	
ENSCAFT00000030568	
ENSCAFT00000004866	
ENSCAFT00000093713	
ENSCAFT00000031376	
ENSCAFT00000039828	
ENSCAFT00000042834	
ENSCAFT00000072486	
ENSCAFT00000060850	
ENSCAFT00000040693	
ENSCAFT00000089108	
ENSCAFT00000060261	
ENSCAFT00000065768	
ENSCAFT00000088492	
ENSCAFT00000070711	
ENSCAFT00000027982	
ENSCAFT00000032011	
ENSCAFT00000083531	
ENSCAFT00000062688	
ENSCAFT00000005117	
ENSCAFT00000077410	
ENSCAFT00000067580	
ENSCAFT00000092182	
ENSCAFT00000055732	
ENSCAFT00000025429	NM_001123330
ENSCAFT00000074641	
ENSCAFT00000026408	
ENSCAFT00000001053	
ENSCAFT00000045457	
ENSCAFT00000054319	
ENSCAFT00000070655	
ENSCAFT00000080052	
ENSCAFT00000082957	
ENSCAFT00000079888	
ENSCAFT00000048037	
ENSCAFT00000070219	
ENSCAFT00000080386	
ENSCAFT00000064146	
ENSCAFT00000039029	
ENSCAFT00000024347	
ENSCAFT00000061807	
ENSCAFT00000075545	
ENSCAFT00000024972	
ENSCAFT00000069586	
ENSCAFT00000028014	
ENSCAFT00000086504	
ENSCAFT00000085748	
ENSCAFT00000086896	
ENSCAFT00000001587	
ENSCAFT00000030569	
ENSCAFT00000086434	
ENSCAFT00000070409	
ENSCAFT00000001079	
ENSCAFT00000081333	NM_001287148
ENSCAFT00000071869	
ENSCAFT00000083825	
ENSCAFT00000031382	
ENSCAFT00000012632	
ENSCAFT00000088562	
ENSCAFT00000066098	
ENSCAFT00000046233	
ENSCAFT00000046443	
ENSCAFT00000012621	
ENSCAFT00000079651	
ENSCAFT00000060207	
ENSCAFT00000076235	
ENSCAFT00000068708	
ENSCAFT00000081033	
ENSCAFT00000070295	
ENSCAFT00000032016	
ENSCAFT00000081064	
ENSCAFT00000076049	
ENSCAFT00000061946	
ENSCAFT00000049192	
ENSCAFT00000073391	
ENSCAFT00000080864	
ENSCAFT00000024992	
ENSCAFT00000048158	
ENSCAFT00000028017	
ENSCAFT00000046102	
ENSCAFT00000082074	
ENSCAFT00000076510	
ENSCAFT00000084511	
ENSCAFT00000066082	
ENSCAFT00000060726	
ENSCAFT00000092008	
ENSCAFT00000030610	NM_001031821
ENSCAFT00000010444	
ENSCAFT00000090193	
ENSCAFT00000069865	
ENSCAFT00000088288	
ENSCAFT00000067532	
ENSCAFT00000030605	
ENSCAFT00000065671	
ENSCAFT00000064330	
ENSCAFT00000045883	
ENSCAFT00000066329	
ENSCAFT00000089076	
ENSCAFT00000059590	
ENSCAFT00000073574	
ENSCAFT00000080944	
ENSCAFT00000060041	
ENSCAFT00000091510	
ENSCAFT00000032589	
ENSCAFT00000079823	
ENSCAFT00000085008	
ENSCAFT00000043977	NM_001123331
ENSCAFT00000026830	
ENSCAFT00000084529	
ENSCAFT00000030021	
ENSCAFT00000065829	
ENSCAFT00000028019	
ENSCAFT00000067235	
ENSCAFT00000072691	
ENSCAFT00000040019	
ENSCAFT00000030593	
ENSCAFT00000012667	
ENSCAFT00000092201	
ENSCAFT00000064984	
ENSCAFT00000080966	
ENSCAFT00000066822	
ENSCAFT00000087189	
ENSCAFT00000049993	
ENSCAFT00000045100	
ENSCAFT00000025433	
ENSCAFT00000074698	
ENSCAFT00000069569	
ENSCAFT00000030574	
ENSCAFT00000004871	NM_001003200
ENSCAFT00000012458	
ENSCAFT00000059643	
ENSCAFT00000009691	NM_001002968
ENSCAFT00000087475	
ENSCAFT00000073832	
ENSCAFT00000029970	
ENSCAFT00000030585	
ENSCAFT00000034659	
ENSCAFT00000063870	
ENSCAFT00000087046	
ENSCAFT00000088060	
ENSCAFT00000071755	
ENSCAFT00000081409	
ENSCAFT00000068411	
ENSCAFT00000086587	
ENSCAFT00000030036	
ENSCAFT00000038728	
ENSCAFT00000025439	
ENSCAFT00000030034	
ENSCAFT00000060189	
ENSCAFT00000023263	NM_001197185
ENSCAFT00000024439	
ENSCAFT00000091568	
ENSCAFT00000044983	
ENSCAFT00000090639	
ENSCAFT00000025444	
ENSCAFT00000038955	
ENSCAFT00000020195	
ENSCAFT00000028022	
ENSCAFT00000089924	
ENSCAFT00000073575	
ENSCAFT00000075110	
ENSCAFT00000084690	
ENSCAFT00000065286	
ENSCAFT00000072867	
ENSCAFT00000075920	
ENSCAFT00000066621	
ENSCAFT00000061190	
ENSCAFT00000009699	
ENSCAFT00000035750	
ENSCAFT00000077294	NM_001002961
ENSCAFT00000030037	
ENSCAFT00000025093	
ENSCAFT00000046263	NM_001251944
ENSCAFT00000087312	
ENSCAFT00000024412	
ENSCAFT00000026423	
ENSCAFT00000086395	
ENSCAFT00000077194	
ENSCAFT00000030579	
ENSCAFT00000067017	
ENSCAFT00000083605	
ENSCAFT00000031393	
ENSCAFT00000067789	
ENSCAFT00000061243	
ENSCAFT00000052941	
ENSCAFT00000085371	
ENSCAFT00000012527	NM_001284475
ENSCAFT00000068148	
ENSCAFT00000034230	
ENSCAFT00000069958	
ENSCAFT00000062580	
ENSCAFT00000048942	
ENSCAFT00000061253	
ENSCAFT00000042910	
ENSCAFT00000031400	
ENSCAFT00000067824	NM_001313831
ENSCAFT00000068857	
ENSCAFT00000082669	
ENSCAFT00000066381	
ENSCAFT00000060781	
ENSCAFT00000044204	
ENSCAFT00000063209	
ENSCAFT00000061211	
ENSCAFT00000034128	
ENSCAFT00000083298	
ENSCAFT00000075855	
ENSCAFT00000059935	
ENSCAFT00000046765	
ENSCAFT00000062277	
ENSCAFT00000026863	
ENSCAFT00000084268	
ENSCAFT00000076828	
ENSCAFT00000030580	
ENSCAFT00000087928	
ENSCAFT00000070470	
ENSCAFT00000025461	
ENSCAFT00000041763	
ENSCAFT00000034086	
ENSCAFT00000070294	
ENSCAFT00000023217	NM_001197186
ENSCAFT00000060544	
ENSCAFT00000041846	
ENSCAFT00000048323	NM_001171772
ENSCAFT00000028055	
ENSCAFT00000087839	
ENSCAFT00000026864	
ENSCAFT00000040260	
ENSCAFT00000069994	
ENSCAFT00000047236	
ENSCAFT00000065546	
ENSCAFT00000025462	
ENSCAFT00000026435	
ENSCAFT00000025040	
ENSCAFT00000087480	
ENSCAFT00000012678	NM_001079767
ENSCAFT00000076674	
ENSCAFT00000090893	
ENSCAFT00000066847	
ENSCAFT00000029954	
ENSCAFT00000092745	
ENSCAFT00000081018	
ENSCAFT00000064415	
ENSCAFT00000061355	
ENSCAFT00000069320	
ENSCAFT00000075132	
ENSCAFT00000060993	
ENSCAFT00000081306	
ENSCAFT00000075749	
ENSCAFT00000087496	
ENSCAFT00000090575	
ENSCAFT00000079112	
ENSCAFT00000084084	
ENSCAFT00000069920	
ENSCAFT00000049823	
ENSCAFT00000038085	
ENSCAFT00000073438	
ENSCAFT00000042157	
ENSCAFT00000093247	
ENSCAFT00000043909	
ENSCAFT00000073132	
ENSCAFT00000061497	
ENSCAFT00000028053	
ENSCAFT00000030075	
ENSCAFT00000064028	
ENSCAFT00000045210	
ENSCAFT00000029977	
ENSCAFT00000038009	
ENSCAFT00000067731	
ENSCAFT00000045056	
ENSCAFT00000076376	
ENSCAFT00000088118	
ENSCAFT00000091151	
ENSCAFT00000047631	
ENSCAFT00000071454	
ENSCAFT00000026445	
ENSCAFT00000070065	
ENSCAFT00000024558	
ENSCAFT00000076319	
ENSCAFT00000070742	
ENSCAFT00000073366	
ENSCAFT00000026448	
ENSCAFT00000005116	
ENSCAFT00000043564	
ENSCAFT00000084147	
ENSCAFT00000030069	
ENSCAFT00000045118	
ENSCAFT00000079501	
ENSCAFT00000030632	
ENSCAFT00000073013	
ENSCAFT00000059639	
ENSCAFT00000073387	
ENSCAFT00000092884	
ENSCAFT00000080872	
ENSCAFT00000073036	
ENSCAFT00000083930	
ENSCAFT00000093593	
ENSCAFT00000012579	
ENSCAFT00000030588	
ENSCAFT00000068439	
ENSCAFT00000032029	NM_001003360
ENSCAFT00000025043	
ENSCAFT00000067316	
ENSCAFT00000024001	NM_001080725
ENSCAFT00000026609	
ENSCAFT00000025613	NM_001220481
ENSCAFT00000067467	
ENSCAFT00000004927	
ENSCAFT00000061328	
ENSCAFT00000068242	
ENSCAFT00000092941	
ENSCAFT00000025044	
ENSCAFT00000036700	
ENSCAFT00000005367	
ENSCAFT00000060737	
ENSCAFT00000060826	
ENSCAFT00000089999	
ENSCAFT00000066134	
ENSCAFT00000087173	
ENSCAFT00000025050	
ENSCAFT00000063250	
ENSCAFT00000067772	
ENSCAFT00000043495	
ENSCAFT00000031413	
ENSCAFT00000026885	
ENSCAFT00000030082	
ENSCAFT00000028060	NM_001313864
ENSCAFT00000046612	
ENSCAFT00000045718	
ENSCAFT00000091880	
ENSCAFT00000073555	
ENSCAFT00000040321	
ENSCAFT00000047753	
ENSCAFT00000042982	NM_001165914
ENSCAFT00000092831	NM_001114296
ENSCAFT00000068886	
ENSCAFT00000004935	
ENSCAFT00000081518	
ENSCAFT00000063066	
ENSCAFT00000079146	
ENSCAFT00000077873	
ENSCAFT00000024010	
ENSCAFT00000024676	
ENSCAFT00000072048	
ENSCAFT00000024580	NM_001031819
ENSCAFT00000009711	
ENSCAFT00000090120	
ENSCAFT00000059997	
ENSCAFT00000077836	
ENSCAFT00000066152	
ENSCAFT00000060484	
ENSCAFT00000054330	
ENSCAFT00000084746	
ENSCAFT00000090286	
ENSCAFT00000082458	
ENSCAFT00000068502	
ENSCAFT00000040517	
ENSCAFT00000068067	
ENSCAFT00000032038	
ENSCAFT00000024667	
ENSCAFT00000064653	
ENSCAFT00000037735	
ENSCAFT00000039316	
ENSCAFT00000082447	
ENSCAFT00000030094	
ENSCAFT00000083218	
ENSCAFT00000086289	
ENSCAFT00000028061	
ENSCAFT00000044002	
ENSCAFT00000025678	
ENSCAFT00000088982	
ENSCAFT00000086826	
ENSCAFT00000026886	
ENSCAFT00000024687	
ENSCAFT00000072377	
ENSCAFT00000079511	
ENSCAFT00000089551	
ENSCAFT00000080194	
ENSCAFT00000012734	
ENSCAFT00000024682	
ENSCAFT00000083520	
ENSCAFT00000012580	
ENSCAFT00000072945	
ENSCAFT00000086937	
ENSCAFT00000025656	NM_001115135
ENSCAFT00000031485	
ENSCAFT00000012581	
ENSCAFT00000069734	
ENSCAFT00000030598	
ENSCAFT00000028068	
ENSCAFT00000073355	
ENSCAFT00000045039	
ENSCAFT00000040323	
ENSCAFT00000025662	
ENSCAFT00000083546	
ENSCAFT00000049780	
ENSCAFT00000024704	
ENSCAFT00000040246	
ENSCAFT00000030104	
ENSCAFT00000046848	
ENSCAFT00000090715	
ENSCAFT00000066720	
ENSCAFT00000009725	
ENSCAFT00000030644	
ENSCAFT00000032044	
ENSCAFT00000071519	
ENSCAFT00000083571	
ENSCAFT00000009726	
ENSCAFT00000044123	
ENSCAFT00000093787	
ENSCAFT00000071226	
ENSCAFT00000065514	
ENSCAFT00000030116	
ENSCAFT00000062114	
ENSCAFT00000082120	
ENSCAFT00000036916	
ENSCAFT00000093360	
ENSCAFT00000026892	
ENSCAFT00000025721	
ENSCAFT00000090773	
ENSCAFT00000036917	
ENSCAFT00000087087	
ENSCAFT00000046404	
ENSCAFT00000089009	
ENSCAFT00000066225	
ENSCAFT00000012807	
ENSCAFT00000071134	
ENSCAFT00000085091	
ENSCAFT00000043536	
ENSCAFT00000090350	
ENSCAFT00000028084	
ENSCAFT00000080258	
ENSCAFT00000089801	
ENSCAFT00000066894	
ENSCAFT00000045305	
ENSCAFT00000076822	
ENSCAFT00000042753	
ENSCAFT00000028091	
ENSCAFT00000044552	
ENSCAFT00000047459	
ENSCAFT00000025769	
ENSCAFT00000036723	
ENSCAFT00000048924	
ENSCAFT00000012824	
ENSCAFT00000012627	
ENSCAFT00000026484	
ENSCAFT00000028093	
ENSCAFT00000086400	
ENSCAFT00000066148	
ENSCAFT00000044647	
ENSCAFT00000078312	
ENSCAFT00000066960	
ENSCAFT00000084751	
ENSCAFT00000028111	
ENSCAFT00000063045	
ENSCAFT00000030136	
ENSCAFT00000083935	
ENSCAFT00000028115	
ENSCAFT00000043932	
ENSCAFT00000063325	
ENSCAFT00000079222	
ENSCAFT00000024727	
ENSCAFT00000025758	NM_001005262
ENSCAFT00000090825	
ENSCAFT00000093837	
ENSCAFT00000073873	
ENSCAFT00000085674	
ENSCAFT00000062930	
ENSCAFT00000083237	
ENSCAFT00000087296	
ENSCAFT00000030142	
ENSCAFT00000093609	
ENSCAFT00000079438	
ENSCAFT00000012931	
ENSCAFT00000061000	
ENSCAFT00000081184	
ENSCAFT00000069181	
ENSCAFT00000070766	
ENSCAFT00000026910	
ENSCAFT00000090543	
ENSCAFT00000024735	
ENSCAFT00000025812	
ENSCAFT00000032063	
ENSCAFT00000030172	
ENSCAFT00000083524	
ENSCAFT00000087790	
ENSCAFT00000065017	
ENSCAFT00000050191	
ENSCAFT00000063101	
ENSCAFT00000012846	
ENSCAFT00000088162	
ENSCAFT00000082089	
ENSCAFT00000090643	
ENSCAFT00000061002	
ENSCAFT00000012996	
ENSCAFT00000042803	
ENSCAFT00000024738	
ENSCAFT00000047065	
ENSCAFT00000040155	
ENSCAFT00000026912	
ENSCAFT00000063854	
ENSCAFT00000048651	
ENSCAFT00000092100	
ENSCAFT00000067457	
ENSCAFT00000081396	
ENSCAFT00000024762	
ENSCAFT00000076967	
ENSCAFT00000072271	
ENSCAFT00000032065	
ENSCAFT00000082804	
ENSCAFT00000064690	
ENSCAFT00000072582	
ENSCAFT00000063188	
ENSCAFT00000061981	
ENSCAFT00000086792	
ENSCAFT00000071341	
ENSCAFT00000082915	
ENSCAFT00000030174	
ENSCAFT00000080507	
ENSCAFT00000070666	
ENSCAFT00000024773	
ENSCAFT00000068266	
ENSCAFT00000067069	
ENSCAFT00000079086	
ENSCAFT00000069237	
ENSCAFT00000072568	
ENSCAFT00000088895	
ENSCAFT00000041249	
ENSCAFT00000077872	
ENSCAFT00000030200	
ENSCAFT00000026929	
ENSCAFT00000083144	
ENSCAFT00000085573	
ENSCAFT00000067393	
ENSCAFT00000025875	
ENSCAFT00000012842	
ENSCAFT00000048365	
ENSCAFT00000012878	
ENSCAFT00000025873	
ENSCAFT00000060290	
ENSCAFT00000066643	
ENSCAFT00000028130	
ENSCAFT00000005936	
ENSCAFT00000093634	
ENSCAFT00000040247	
ENSCAFT00000028109	
ENSCAFT00000030230	
ENSCAFT00000025902	
ENSCAFT00000068053	
ENSCAFT00000076758	
ENSCAFT00000025909	
ENSCAFT00000015491	
ENSCAFT00000080381	
ENSCAFT00000091312	
ENSCAFT00000069516	
ENSCAFT00000078157	
ENSCAFT00000076261	
ENSCAFT00000079521	
ENSCAFT00000086760	
ENSCAFT00000044767	
ENSCAFT00000050007	
ENSCAFT00000075779	
ENSCAFT00000012969	
ENSCAFT00000030243	
ENSCAFT00000064605	
ENSCAFT00000025938	
ENSCAFT00000066119	
ENSCAFT00000088581	
ENSCAFT00000084223	
ENSCAFT00000047075	
ENSCAFT00000028143	
ENSCAFT00000026951	
ENSCAFT00000012993	
ENSCAFT00000081440	
ENSCAFT00000026947	
ENSCAFT00000081485	
ENSCAFT00000089167	
ENSCAFT00000083827	
ENSCAFT00000079376	
ENSCAFT00000047595	
ENSCAFT00000068314	
ENSCAFT00000028146	
ENSCAFT00000088498	
ENSCAFT00000061564	
ENSCAFT00000012999	NM_001003302
ENSCAFT00000090477	
ENSCAFT00000025996	
ENSCAFT00000029694	
ENSCAFT00000028150	
ENSCAFT00000064462	
ENSCAFT00000065100	
ENSCAFT00000083251	
ENSCAFT00000088341	NM_001287168
ENSCAFT00000001104	
ENSCAFT00000060027	
ENSCAFT00000077080	
ENSCAFT00000028163	
ENSCAFT00000079047	
ENSCAFT00000090203	
ENSCAFT00000067698	
ENSCAFT00000032069	
ENSCAFT00000026960	
ENSCAFT00000072798	
ENSCAFT00000025963	
ENSCAFT00000066095	
ENSCAFT00000001108	NM_001003335
ENSCAFT00000043757	
ENSCAFT00000069225	
ENSCAFT00000073064	
ENSCAFT00000076239	
ENSCAFT00000024841	
ENSCAFT00000038526	
ENSCAFT00000081887	
ENSCAFT00000024844	
ENSCAFT00000082080	
ENSCAFT00000093401	
ENSCAFT00000026000	
ENSCAFT00000090739	
ENSCAFT00000032078	
ENSCAFT00000073156	
ENSCAFT00000026967	
ENSCAFT00000024892	
ENSCAFT00000001166	
ENSCAFT00000074339	
ENSCAFT00000064523	
ENSCAFT00000026979	
ENSCAFT00000026981	
ENSCAFT00000024904	NM_001195512
ENSCAFT00000032080	
ENSCAFT00000073229	
ENSCAFT00000046665	
ENSCAFT00000024909	
ENSCAFT00000081525	
ENSCAFT00000078196	
ENSCAFT00000061714	
ENSCAFT00000026029	
ENSCAFT00000040723	
ENSCAFT00000073595	
ENSCAFT00000024940	
ENSCAFT00000063407	
ENSCAFT00000088796	
ENSCAFT00000072389	
ENSCAFT00000024932	
ENSCAFT00000032081	
ENSCAFT00000093650	
ENSCAFT00000090922	
ENSCAFT00000030301	
ENSCAFT00000071610	
ENSCAFT00000067099	
ENSCAFT00000041633	
ENSCAFT00000082462	
ENSCAFT00000001189	
ENSCAFT00000064477	
ENSCAFT00000087935	
ENSCAFT00000034094	
ENSCAFT00000076763	
ENSCAFT00000071982	
ENSCAFT00000062011	
ENSCAFT00000083008	
ENSCAFT00000024978	
ENSCAFT00000001192	
ENSCAFT00000083927	
ENSCAFT00000078932	
ENSCAFT00000069364	
ENSCAFT00000030298	
ENSCAFT00000024982	
ENSCAFT00000028199	
ENSCAFT00000039086	
ENSCAFT00000089943	
ENSCAFT00000043668	
ENSCAFT00000066064	
ENSCAFT00000086573	
ENSCAFT00000080701	
ENSCAFT00000088359	
ENSCAFT00000001193	
ENSCAFT00000080144	
ENSCAFT00000060425	
ENSCAFT00000086692	
ENSCAFT00000074489	
ENSCAFT00000092550	
ENSCAFT00000030315	
ENSCAFT00000048235	
ENSCAFT00000061543	
ENSCAFT00000087571	
ENSCAFT00000093118	
ENSCAFT00000038285	
ENSCAFT00000024986	
ENSCAFT00000085893	
ENSCAFT00000026049	NM_001145120
ENSCAFT00000045543	
ENSCAFT00000065636	
ENSCAFT00000065009	
ENSCAFT00000085323	
ENSCAFT00000080327	
ENSCAFT00000092088	
ENSCAFT00000030320	
ENSCAFT00000064579	
ENSCAFT00000051435	
ENSCAFT00000092247	
ENSCAFT00000088872	
ENSCAFT00000068225	
ENSCAFT00000090761	
ENSCAFT00000001197	
ENSCAFT00000035149	
ENSCAFT00000072033	
ENSCAFT00000024990	
ENSCAFT00000077185	
ENSCAFT00000086879	
ENSCAFT00000001208	
ENSCAFT00000030355	
ENSCAFT00000087663	
ENSCAFT00000067166	
ENSCAFT00000068368	
ENSCAFT00000091136	
ENSCAFT00000075145	
ENSCAFT00000025023	
ENSCAFT00000071403	
ENSCAFT00000026059	
ENSCAFT00000088377	
ENSCAFT00000080729	
ENSCAFT00000026064	
ENSCAFT00000069596	
ENSCAFT00000068288	
ENSCAFT00000082157	
ENSCAFT00000061708	
ENSCAFT00000037333	NM_001048081
ENSCAFT00000001212	
ENSCAFT00000059913	
ENSCAFT00000080693	
ENSCAFT00000049666	
ENSCAFT00000037322	
ENSCAFT00000001214	
ENSCAFT00000026109	
ENSCAFT00000062972	
ENSCAFT00000001223	
ENSCAFT00000093563	
ENSCAFT00000043305	
ENSCAFT00000065870	
ENSCAFT00000068152	
ENSCAFT00000049471	
ENSCAFT00000001227	
ENSCAFT00000069600	
ENSCAFT00000076645	
ENSCAFT00000066573	
ENSCAFT00000025034	
ENSCAFT00000091065	
ENSCAFT00000061173	
ENSCAFT00000073007	
ENSCAFT00000089351	
ENSCAFT00000026122	
ENSCAFT00000071614	
ENSCAFT00000001228	
ENSCAFT00000079492	
ENSCAFT00000001229	
ENSCAFT00000026133	
ENSCAFT00000025041	
ENSCAFT00000066499	
ENSCAFT00000082759	
ENSCAFT00000082286	
ENSCAFT00000068012	
ENSCAFT00000093417	
ENSCAFT00000083227	
ENSCAFT00000080641	
ENSCAFT00000079267	
ENSCAFT00000033333	
ENSCAFT00000085925	
ENSCAFT00000091142	
ENSCAFT00000079418	
ENSCAFT00000075710	
ENSCAFT00000001246	
ENSCAFT00000092416	
ENSCAFT00000076595	
ENSCAFT00000085659	
ENSCAFT00000001248	
ENSCAFT00000087711	
ENSCAFT00000062209	
ENSCAFT00000086759	
ENSCAFT00000063499	
ENSCAFT00000075101	
ENSCAFT00000078846	
ENSCAFT00000064709	
ENSCAFT00000082594	
ENSCAFT00000028232	
ENSCAFT00000089235	
ENSCAFT00000066478	
ENSCAFT00000044670	
ENSCAFT00000060454	
ENSCAFT00000022580	
ENSCAFT00000074036	
ENSCAFT00000078882	
ENSCAFT00000071690	
ENSCAFT00000086116	
ENSCAFT00000092124	
ENSCAFT00000075117	
ENSCAFT00000028222	
ENSCAFT00000077060	
ENSCAFT00000091217	
ENSCAFT00000028250	
ENSCAFT00000083768	
ENSCAFT00000074428	
ENSCAFT00000028255	
ENSCAFT00000028269	
ENSCAFT00000035311	
ENSCAFT00000028265	NM_001003304
ENSCAFT00000022584	
ENSCAFT00000080996	
ENSCAFT00000022586	
ENSCAFT00000022588	
ENSCAFT00000069330	
ENSCAFT00000034256	
ENSCAFT00000011558	
ENSCAFT00000028327	
ENSCAFT00000048319	
ENSCAFT00000069316	
ENSCAFT00000089556	
ENSCAFT00000069079	
ENSCAFT00000083085	
ENSCAFT00000061687	
ENSCAFT00000084373	
ENSCAFT00000089881	
ENSCAFT00000043892	
ENSCAFT00000070137	
ENSCAFT00000088035	
ENSCAFT00000080153	
ENSCAFT00000047046	
ENSCAFT00000088344	
ENSCAFT00000028370	
ENSCAFT00000028467	
ENSCAFT00000028470	
ENSCAFT00000078669	
ENSCAFT00000073300	
ENSCAFT00000063279	
ENSCAFT00000028477	
ENSCAFT00000065303	
ENSCAFT00000077180	
ENSCAFT00000028541	
ENSCAFT00000093041	
ENSCAFT00000028563	
ENSCAFT00000028547	
ENSCAFT00000083719	
ENSCAFT00000067891	
ENSCAFT00000064273	
ENSCAFT00000091398	
ENSCAFT00000088655	
ENSCAFT00000063959	
ENSCAFT00000079491	
ENSCAFT00000072222	
ENSCAFT00000088941	
ENSCAFT00000028555	
ENSCAFT00000092312	
ENSCAFT00000028561	
ENSCAFT00000028622	
ENSCAFT00000028627	NM_001003003
ENSCAFT00000042827	
ENSCAFT00000081945	
ENSCAFT00000049959	
ENSCAFT00000028632	NM_001003371
ENSCAFT00000035644	
ENSCAFT00000022709	
ENSCAFT00000091899	
ENSCAFT00000073867	
ENSCAFT00000074180	
ENSCAFT00000080212	
ENSCAFT00000039943	
ENSCAFT00000028190	
ENSCAFT00000002434	
ENSCAFT00000028818	
ENSCAFT00000045425	
ENSCAFT00000054694	
ENSCAFT00000001131	
ENSCAFT00000044364	
ENSCAFT00000000312	
ENSCAFT00000048608	
ENSCAFT00000049925	
ENSCAFT00000007466	
ENSCAFT00000009963	
ENSCAFT00000046027	
ENSCAFT00000000736	
ENSCAFT00000005270	
ENSCAFT00000086987	
ENSCAFT00000048568	
ENSCAFT00000000100	
ENSCAFT00000039448	
ENSCAFT00000013097	
ENSCAFT00000023207	
ENSCAFT00000045196	
ENSCAFT00000067762	
ENSCAFT00000046065	
ENSCAFT00000011828	
ENSCAFT00000009676	
ENSCAFT00000066600	
ENSCAFT00000044454	
ENSCAFT00000077883	
ENSCAFT00000073397	
ENSCAFT00000061868	
ENSCAFT00000047538	
