enst_id	ensp_id	ensembl_protein_length	ccds_id	biomart_uniprot_id	uniprot_id_with_isoform	is_matched	final_uniprot_id
ENSCAFT00000083796	ENSCAFP00000053066	824.0	CCDS11920			True	
ENSCAFT00000083797	ENSCAFP00000065743	1003.0	CCDS3710			True	
ENSCAFT00000083797	ENSCAFP00000065743	1003.0				True	
ENSCAFT00000083798	ENSCAFP00000064090	224.0	CCDS59348			True	
ENSCAFT00000083798	ENSCAFP00000064090	224.0				True	
ENSCAFT00000083798	ENSCAFP00000064090	224.0				True	
ENSCAFT00000083798	ENSCAFP00000064090	224.0	CCDS12187			True	
ENSCAFT00000083799						True	
ENSCAFT00000083800						True	
ENSCAFT00000083801	ENSCAFP00000053624	326.0	CCDS32898			True	
ENSCAFT00000083802						True	
ENSCAFT00000083803	ENSCAFP00000055687	647.0	CCDS774			True	
ENSCAFT00000083803	ENSCAFP00000055687	647.0	CCDS55617			True	
ENSCAFT00000083803	ENSCAFP00000055687	647.0	CCDS773			True	
ENSCAFT00000083803	ENSCAFP00000055687	647.0				True	
ENSCAFT00000083804			CCDS13007			True	
ENSCAFT00000083804						True	
ENSCAFT00000083805	ENSCAFP00000056430	3102.0	CCDS11673			True	
ENSCAFT00000083805	ENSCAFP00000056430	3102.0				True	
ENSCAFT00000083806						True	
ENSCAFT00000083807	ENSCAFP00000047882	1512.0	CCDS53351			True	
ENSCAFT00000083807	ENSCAFP00000047882	1512.0				True	
ENSCAFT00000083807	ENSCAFP00000047882	1512.0	CCDS887			True	
ENSCAFT00000083807	ENSCAFP00000047882	1512.0	CCDS53352			True	
ENSCAFT00000083808						True	
ENSCAFT00000083809						True	
ENSCAFT00000083810	ENSCAFP00000050347	514.0	CCDS86243			True	
ENSCAFT00000083810	ENSCAFP00000050347	514.0	CCDS86241			True	
ENSCAFT00000083810	ENSCAFP00000050347	514.0				True	
ENSCAFT00000083810	ENSCAFP00000050347	514.0	CCDS8307			True	
ENSCAFT00000083811						True	
ENSCAFT00000083812	ENSCAFP00000057134	66.0				True	
ENSCAFT00000083813	ENSCAFP00000049599	575.0	CCDS41823			True	
ENSCAFT00000083813	ENSCAFP00000049599	575.0				True	
ENSCAFT00000083814						True	
ENSCAFT00000083814			CCDS4140			True	
ENSCAFT00000083815			CCDS7294			True	
ENSCAFT00000083815						True	
ENSCAFT00000083816	ENSCAFP00000044996	660.0				True	
ENSCAFT00000083816	ENSCAFP00000044996	660.0	CCDS73926			True	
ENSCAFT00000083816	ENSCAFP00000044996	660.0	CCDS10974			True	
ENSCAFT00000083817						True	
ENSCAFT00000083818						True	
ENSCAFT00000083819	ENSCAFP00000049280	538.0	CCDS53451			True	
ENSCAFT00000083819	ENSCAFP00000049280	538.0	CCDS1379			True	
ENSCAFT00000083819	ENSCAFP00000049280	538.0	CCDS86042			True	
ENSCAFT00000083819	ENSCAFP00000049280	538.0	CCDS41450			True	
ENSCAFT00000083819	ENSCAFP00000049280	538.0				True	
ENSCAFT00000083819	ENSCAFP00000049280	538.0	CCDS41449			True	
ENSCAFT00000083820			CCDS56133			True	
ENSCAFT00000083820						True	
ENSCAFT00000083820			CCDS56136			True	
ENSCAFT00000083820			CCDS56132			True	
ENSCAFT00000083820			CCDS2092			True	
ENSCAFT00000083820			CCDS56135			True	
ENSCAFT00000083820			CCDS74560			True	
ENSCAFT00000083820			CCDS2089			True	
ENSCAFT00000083820			CCDS42731			True	
ENSCAFT00000083820			CCDS56131			True	
ENSCAFT00000083820			CCDS74561			True	
ENSCAFT00000083820			CCDS74559			True	
ENSCAFT00000083820			CCDS56134			True	
ENSCAFT00000083821						True	
ENSCAFT00000083822	ENSCAFP00000055273	962.0	CCDS42012			True	
ENSCAFT00000083822	ENSCAFP00000055273	962.0				True	
ENSCAFT00000083822	ENSCAFP00000055273	962.0	CCDS10036			True	
ENSCAFT00000083822	ENSCAFP00000055273	962.0	CCDS42011			True	
ENSCAFT00000083822	ENSCAFP00000055273	962.0	CCDS58352			True	
ENSCAFT00000083822	ENSCAFP00000055273	962.0	CCDS42010			True	
ENSCAFT00000083823	ENSCAFP00000044883	1793.0	CCDS47723			True	
ENSCAFT00000083823	ENSCAFP00000044883	1793.0	CCDS56513			True	
ENSCAFT00000083824						True	
ENSCAFT00000083824			CCDS3885			True	
ENSCAFT00000083825	ENSCAFP00000047612	152.0	CCDS58436			True	
ENSCAFT00000083825	ENSCAFP00000047612	152.0				True	
ENSCAFT00000083825	ENSCAFP00000047612	152.0	CCDS58435			True	
ENSCAFT00000083825	ENSCAFP00000047612	152.0	CCDS10615			True	
ENSCAFT00000083826	ENSCAFP00000051510	851.0				True	
ENSCAFT00000083826	ENSCAFP00000051510	851.0	CCDS3043			True	
ENSCAFT00000083827			CCDS76180			True	
ENSCAFT00000083827			CCDS41356			True	
ENSCAFT00000083827						True	
ENSCAFT00000083828						True	
ENSCAFT00000083829						True	
ENSCAFT00000083829			CCDS4463			True	
ENSCAFT00000083829			CCDS4462			True	
ENSCAFT00000083829			CCDS4464			True	
ENSCAFT00000083829			CCDS43414			True	
ENSCAFT00000083830						True	
ENSCAFT00000083831			CCDS73924			True	
ENSCAFT00000083831						True	
ENSCAFT00000083831			CCDS10967			True	
ENSCAFT00000083832	ENSCAFP00000059283	639.0	CCDS10977			True	
ENSCAFT00000083832	ENSCAFP00000059283	639.0				True	
ENSCAFT00000083832	ENSCAFP00000059283	639.0	CCDS10978			True	
ENSCAFT00000083833	ENSCAFP00000054936	1696.0	CCDS47727			True	
ENSCAFT00000083833	ENSCAFP00000054936	1696.0				True	
ENSCAFT00000083834	ENSCAFP00000043876	284.0	CCDS14429			True	
ENSCAFT00000083834	ENSCAFP00000043876	284.0				True	
ENSCAFT00000083834	ENSCAFP00000043876	284.0	CCDS87767			True	
ENSCAFT00000083834	ENSCAFP00000043876	284.0	CCDS78494			True	
ENSCAFT00000083835						True	
ENSCAFT00000083836						True	
ENSCAFT00000083836			CCDS44958			True	
ENSCAFT00000083836			CCDS73510			True	
ENSCAFT00000083837	ENSCAFP00000054878	293.0				True	
ENSCAFT00000083837	ENSCAFP00000054878	293.0	CCDS14318			True	
ENSCAFT00000083837	ENSCAFP00000054878	293.0	CCDS35250			True	
ENSCAFT00000083838	ENSCAFP00000063852	342.0	CCDS78119			True	
ENSCAFT00000083838	ENSCAFP00000063852	342.0	CCDS75414			True	
ENSCAFT00000083838	ENSCAFP00000063852	342.0	CCDS75415			True	
ENSCAFT00000083838	ENSCAFP00000063852	342.0				True	
ENSCAFT00000083839	ENSCAFP00000051550	526.0	CCDS44354			True	
ENSCAFT00000083839	ENSCAFP00000051550	526.0	CCDS44355			True	
ENSCAFT00000083839	ENSCAFP00000051550	526.0	CCDS86070			True	
ENSCAFT00000083839	ENSCAFP00000051550	526.0	CCDS86072			True	
ENSCAFT00000083839	ENSCAFP00000051550	526.0	CCDS86071			True	
ENSCAFT00000083839	ENSCAFP00000051550	526.0	CCDS86069			True	
ENSCAFT00000083839	ENSCAFP00000051550	526.0	CCDS41488			True	
ENSCAFT00000083839	ENSCAFP00000051550	526.0				True	
ENSCAFT00000083839	ENSCAFP00000051550	526.0	CCDS44356			True	
ENSCAFT00000083840	ENSCAFP00000057491	157.0	CCDS13157			True	
ENSCAFT00000083841	ENSCAFP00000066274	353.0	CCDS33667			True	
ENSCAFT00000083841	ENSCAFP00000066274	353.0				True	
ENSCAFT00000083842						True	
ENSCAFT00000083843						True	
ENSCAFT00000083843			CCDS45597			True	
ENSCAFT00000083843			CCDS82049			True	
ENSCAFT00000083843			CCDS11087			True	
ENSCAFT00000083844						True	
ENSCAFT00000083845	ENSCAFP00000060099	166.0				True	
ENSCAFT00000083845	ENSCAFP00000060099	166.0	CCDS33635			True	
ENSCAFT00000083845	ENSCAFP00000060099	166.0	CCDS33634			True	
ENSCAFT00000083846			CCDS13931			True	
ENSCAFT00000083846						True	
ENSCAFT00000083847	ENSCAFP00000044197	860.0	CCDS73234			True	
ENSCAFT00000083847	ENSCAFP00000044197	860.0	CCDS44512			True	
ENSCAFT00000083847	ENSCAFP00000044197	860.0				True	
ENSCAFT00000083848	ENSCAFP00000052331	435.0	CCDS75323			True	
ENSCAFT00000083848	ENSCAFP00000052331	435.0	CCDS58976			True	
ENSCAFT00000083848	ENSCAFP00000052331	435.0	CCDS58978			True	
ENSCAFT00000083848	ENSCAFP00000052331	435.0	CCDS58977			True	
ENSCAFT00000083848	ENSCAFP00000052331	435.0	CCDS75324			True	
ENSCAFT00000083848	ENSCAFP00000052331	435.0				True	
ENSCAFT00000083848	ENSCAFP00000052331	435.0	CCDS4237			True	
ENSCAFT00000083849	ENSCAFP00000063568	1158.0				True	
ENSCAFT00000083849	ENSCAFP00000063568	1158.0	CCDS7073			True	
ENSCAFT00000083849	ENSCAFP00000063568	1158.0	CCDS73064			True	
ENSCAFT00000083849	ENSCAFP00000063568	1158.0	CCDS7072			True	
ENSCAFT00000083850			CCDS44179			True	
ENSCAFT00000083850			CCDS81354			True	
ENSCAFT00000083850			CCDS30785			True	
ENSCAFT00000083850			CCDS44180			True	
ENSCAFT00000083850						True	
ENSCAFT00000083851	ENSCAFP00000063456	46.0				True	
ENSCAFT00000083852						True	
ENSCAFT00000083853						True	
ENSCAFT00000083854						True	
ENSCAFT00000083854			CCDS34983			True	
ENSCAFT00000083855			CCDS45801			True	
ENSCAFT00000083855			CCDS32750			True	
ENSCAFT00000083855						True	
ENSCAFT00000083856	ENSCAFP00000051632	237.0				True	
ENSCAFT00000083857						True	
ENSCAFT00000083857						True	
ENSCAFT00000083857			CCDS5535			True	
ENSCAFT00000083858						True	
ENSCAFT00000083859	ENSCAFP00000064624	398.0				True	
ENSCAFT00000083859	ENSCAFP00000064624	398.0	CCDS4068			True	
ENSCAFT00000083860	ENSCAFP00000046116	825.0				True	
ENSCAFT00000083861	ENSCAFP00000049408	524.0	CCDS3321			True	
ENSCAFT00000083861	ENSCAFP00000049408	524.0				True	
ENSCAFT00000083862						True	
ENSCAFT00000083863	ENSCAFP00000048146	411.0				True	
ENSCAFT00000083863	ENSCAFP00000048146	411.0	CCDS7669			True	
ENSCAFT00000083864						True	
ENSCAFT00000083864			CCDS31852			True	
ENSCAFT00000083865			CCDS230			True	
ENSCAFT00000083865						True	
ENSCAFT00000083865			CCDS229			True	
ENSCAFT00000083865			CCDS81279			True	
ENSCAFT00000083866						True	
ENSCAFT00000083866			CCDS10346			True	
ENSCAFT00000083866			CCDS76790			True	
ENSCAFT00000083867						True	
ENSCAFT00000083867			CCDS76319			True	
ENSCAFT00000083867			CCDS7351			True	
ENSCAFT00000083868	ENSCAFP00000058580	298.0	CCDS86554			True	
ENSCAFT00000083868	ENSCAFP00000058580	298.0	CCDS67099			True	
ENSCAFT00000083868	ENSCAFP00000058580	298.0	CCDS42221			True	
ENSCAFT00000083868	ENSCAFP00000058580	298.0				True	
ENSCAFT00000083868	ENSCAFP00000058580	298.0	CCDS32515			True	
ENSCAFT00000083869						True	
ENSCAFT00000083870	ENSCAFP00000046875	1017.0				True	
ENSCAFT00000083870	ENSCAFP00000046875	1017.0	CCDS3925			True	
ENSCAFT00000083870	ENSCAFP00000046875	1017.0	CCDS56363			True	
ENSCAFT00000083870	ENSCAFP00000046875	1017.0	CCDS47199			True	
ENSCAFT00000083870	ENSCAFP00000046875	1017.0	CCDS3924			True	
ENSCAFT00000083871						True	
ENSCAFT00000083871			CCDS54612			True	
ENSCAFT00000083872	ENSCAFP00000064566	247.0	CCDS56612			True	
ENSCAFT00000083872	ENSCAFP00000064566	247.0				True	
ENSCAFT00000083872	ENSCAFP00000064566	247.0	CCDS56610			True	
ENSCAFT00000083872	ENSCAFP00000064566	247.0	CCDS56611			True	
ENSCAFT00000083873	ENSCAFP00000055513	218.0	CCDS76512			True	
ENSCAFT00000083873	ENSCAFP00000055513	218.0	CCDS8565			True	
ENSCAFT00000083873	ENSCAFP00000055513	218.0	CCDS76513			True	
ENSCAFT00000083873	ENSCAFP00000055513	218.0				True	
ENSCAFT00000083873	ENSCAFP00000055513	218.0	CCDS73428			True	
ENSCAFT00000083874						True	
ENSCAFT00000083875	ENSCAFP00000053171	901.0	CCDS12131			True	
ENSCAFT00000083875	ENSCAFP00000053171	901.0				True	
ENSCAFT00000083876	ENSCAFP00000058477	371.0	CCDS10384			True	
ENSCAFT00000083876	ENSCAFP00000058477	371.0				True	
ENSCAFT00000083877			CCDS5370			True	
ENSCAFT00000083877						True	
ENSCAFT00000083878			CCDS9814			True	
ENSCAFT00000083878						True	
ENSCAFT00000083878			CCDS32116			True	
ENSCAFT00000083878			CCDS32115			True	
ENSCAFT00000083878			CCDS55927			True	
ENSCAFT00000083879						True	
ENSCAFT00000083880						True	
ENSCAFT00000083880						True	
ENSCAFT00000083880			CCDS8189			True	
ENSCAFT00000083881						True	
ENSCAFT00000083882						True	
ENSCAFT00000083883	ENSCAFP00000056522	262.0	CCDS13352			True	
ENSCAFT00000083883	ENSCAFP00000056522	262.0				True	
ENSCAFT00000083884						True	
ENSCAFT00000083885	ENSCAFP00000046692	1951.0	CCDS46268			True	
ENSCAFT00000083885	ENSCAFP00000046692	1951.0	CCDS62901			True	
ENSCAFT00000083885	ENSCAFP00000046692	1951.0				True	
ENSCAFT00000083885	ENSCAFP00000046692	1951.0	CCDS62902			True	
ENSCAFT00000083886	ENSCAFP00000047199	610.0	CCDS14627			True	
ENSCAFT00000083886	ENSCAFP00000047199	610.0				True	
ENSCAFT00000083886	ENSCAFP00000047199	610.0	CCDS14626			True	
ENSCAFT00000083887						True	
ENSCAFT00000083888						True	
ENSCAFT00000083889						True	
ENSCAFT00000083890	ENSCAFP00000057540	319.0				True	
ENSCAFT00000083890	ENSCAFP00000057540	319.0	CCDS6689			True	
ENSCAFT00000083890	ENSCAFP00000057540	319.0	CCDS78409			True	
ENSCAFT00000083891	ENSCAFP00000043445	195.0				True	
ENSCAFT00000083891	ENSCAFP00000043445	195.0	CCDS6556			True	
ENSCAFT00000083891	ENSCAFP00000043445	195.0	CCDS55304			True	
ENSCAFT00000083892	ENSCAFP00000058423	769.0	CCDS81508			True	
ENSCAFT00000083892	ENSCAFP00000058423	769.0	CCDS81509			True	
ENSCAFT00000083892	ENSCAFP00000058423	769.0	CCDS31288			True	
ENSCAFT00000083892	ENSCAFP00000058423	769.0				True	
ENSCAFT00000083892	ENSCAFP00000058423	769.0	CCDS31289			True	
ENSCAFT00000083892	ENSCAFP00000058423	769.0	CCDS7590			True	
ENSCAFT00000083893			CCDS13685			True	
ENSCAFT00000083894						True	
ENSCAFT00000083895						True	
ENSCAFT00000083896	ENSCAFP00000055139	110.0				True	
ENSCAFT00000083896	ENSCAFP00000055139	110.0	CCDS9992			True	
ENSCAFT00000083896	ENSCAFP00000055139	110.0	CCDS9993			True	
ENSCAFT00000083897						True	
ENSCAFT00000083898						True	
ENSCAFT00000083899	ENSCAFP00000057801	782.0	CCDS78044			True	
ENSCAFT00000083899	ENSCAFP00000057801	782.0				True	
ENSCAFT00000083899	ENSCAFP00000057801	782.0	CCDS4098			True	
ENSCAFT00000083900						True	
ENSCAFT00000083901			CCDS34983			True	
ENSCAFT00000083901						True	
ENSCAFT00000083902	ENSCAFP00000054682	152.0				True	
ENSCAFT00000083903	ENSCAFP00000056780	754.0	CCDS1172			True	
ENSCAFT00000083903	ENSCAFP00000056780	754.0	CCDS72952			True	
ENSCAFT00000083903	ENSCAFP00000056780	754.0				True	
ENSCAFT00000083904			CCDS9549			True	
ENSCAFT00000083904						True	
ENSCAFT00000083905	ENSCAFP00000046604	369.0	CCDS14129			True	
ENSCAFT00000083905	ENSCAFP00000046604	369.0				True	
ENSCAFT00000083905	ENSCAFP00000046604	369.0	CCDS55368			True	
ENSCAFT00000083906						True	
ENSCAFT00000083907	ENSCAFP00000049597	767.0	CCDS32177			True	
ENSCAFT00000083907	ENSCAFP00000049597	767.0	CCDS45192			True	
ENSCAFT00000083907	ENSCAFP00000049597	767.0	CCDS86436			True	
ENSCAFT00000083907	ENSCAFP00000049597	767.0				True	
ENSCAFT00000083907	ENSCAFP00000049597	767.0	CCDS45191			True	
ENSCAFT00000083908	ENSCAFP00000045432	583.0				True	
ENSCAFT00000083909	ENSCAFP00000055812	693.0	CCDS3989			True	
ENSCAFT00000083909	ENSCAFP00000055812	693.0				True	
ENSCAFT00000083910	ENSCAFP00000064173	164.0				True	
ENSCAFT00000083911						True	
ENSCAFT00000083912						True	
ENSCAFT00000083913						True	
ENSCAFT00000083914						True	
ENSCAFT00000083915	ENSCAFP00000065165	2813.0				True	Q28295
ENSCAFT00000083915	ENSCAFP00000065165	2813.0	CCDS8539			True	Q28295
ENSCAFT00000083916	ENSCAFP00000063119	777.0	CCDS55954			True	
ENSCAFT00000083916	ENSCAFP00000063119	777.0	CCDS32169			True	
ENSCAFT00000083916	ENSCAFP00000063119	777.0				True	
ENSCAFT00000083917			CCDS7813			True	
ENSCAFT00000083917						True	
ENSCAFT00000083918	ENSCAFP00000048120	1141.0	CCDS34437			True	
ENSCAFT00000083918	ENSCAFP00000048120	1141.0				True	
ENSCAFT00000083919						True	
ENSCAFT00000083920			CCDS55794			True	
ENSCAFT00000083920			CCDS41727			True	
ENSCAFT00000083920						True	
ENSCAFT00000083920			CCDS76487			True	
ENSCAFT00000083921						True	
ENSCAFT00000083922			CCDS59357			True	
ENSCAFT00000083922			CCDS59358			True	
ENSCAFT00000083922			CCDS12289			True	
ENSCAFT00000083922						True	
ENSCAFT00000083923						True	
ENSCAFT00000083924						True	
ENSCAFT00000083925						True	
ENSCAFT00000083926						True	
ENSCAFT00000083927	ENSCAFP00000047860	387.0	CCDS76818			True	
ENSCAFT00000083927	ENSCAFP00000047860	387.0	CCDS45405			True	
ENSCAFT00000083927	ENSCAFP00000047860	387.0	CCDS10532			True	
ENSCAFT00000083927	ENSCAFP00000047860	387.0	CCDS10531			True	
ENSCAFT00000083927	ENSCAFP00000047860	387.0	CCDS55983			True	
ENSCAFT00000083927	ENSCAFP00000047860	387.0				True	
ENSCAFT00000083927	ENSCAFP00000047860	387.0	CCDS55984			True	
ENSCAFT00000083928						True	
ENSCAFT00000083928			CCDS32330			True	
ENSCAFT00000083929	ENSCAFP00000048321	2526.0				True	
ENSCAFT00000083929	ENSCAFP00000048321	2526.0	CCDS12601			True	
ENSCAFT00000083930	ENSCAFP00000065114	264.0	CCDS46007			True	
ENSCAFT00000083930	ENSCAFP00000065114	264.0	CCDS12338			True	
ENSCAFT00000083930	ENSCAFP00000065114	264.0				True	
ENSCAFT00000083931	ENSCAFP00000062401	942.0				True	
ENSCAFT00000083931	ENSCAFP00000062401	942.0	CCDS46964			True	
ENSCAFT00000083932						True	
ENSCAFT00000083933	ENSCAFP00000052921	78.0	CCDS10035			True	
ENSCAFT00000083933	ENSCAFP00000052921	78.0				True	
ENSCAFT00000083933	ENSCAFP00000052921	78.0	CCDS66732			True	
ENSCAFT00000083934			CCDS4962			True	
ENSCAFT00000083935						True	
ENSCAFT00000083936						True	
ENSCAFT00000083937						True	
ENSCAFT00000083938	ENSCAFP00000043743	128.0				True	
ENSCAFT00000083938	ENSCAFP00000043743	128.0	CCDS12381			True	
ENSCAFT00000083939	ENSCAFP00000048609	396.0	CCDS12567			True	
ENSCAFT00000083939	ENSCAFP00000048609	396.0				True	
ENSCAFT00000083940						True	
ENSCAFT00000083941			CCDS9080			True	
ENSCAFT00000083942	ENSCAFP00000047021	127.0	CCDS47081			True	
ENSCAFT00000083942	ENSCAFP00000047021	127.0				True	
ENSCAFT00000083942	ENSCAFP00000047021	127.0	CCDS58907			True	
ENSCAFT00000083942	ENSCAFP00000047021	127.0				True	
ENSCAFT00000083943						True	
ENSCAFT00000083944	ENSCAFP00000064658	943.0	CCDS63060			True	
ENSCAFT00000083944	ENSCAFP00000064658	943.0				True	
ENSCAFT00000083944	ENSCAFP00000064658	943.0	CCDS42776			True	
ENSCAFT00000083944	ENSCAFP00000064658	943.0	CCDS63061			True	
ENSCAFT00000083944	ENSCAFP00000064658	943.0	CCDS74604			True	
ENSCAFT00000083944	ENSCAFP00000064658	943.0	CCDS42775			True	
ENSCAFT00000083945	ENSCAFP00000055120	330.0				True	
ENSCAFT00000083945	ENSCAFP00000055120	330.0	CCDS6960			True	
ENSCAFT00000083945	ENSCAFP00000055120	330.0	CCDS65176			True	
ENSCAFT00000083945	ENSCAFP00000055120	330.0	CCDS65175			True	
ENSCAFT00000083946						True	
ENSCAFT00000083947						True	
ENSCAFT00000083947			CCDS33723			True	
ENSCAFT00000083948						True	
ENSCAFT00000083948			CCDS11880			True	
ENSCAFT00000083948			CCDS42419			True	
ENSCAFT00000083948			CCDS45838			True	
ENSCAFT00000083948			CCDS59307			True	
ENSCAFT00000083949			CCDS5685			True	
ENSCAFT00000083949			CCDS87527			True	
ENSCAFT00000083949						True	
ENSCAFT00000083950			CCDS10206			True	
ENSCAFT00000083950						True	
ENSCAFT00000083951	ENSCAFP00000047499	98.0				True	
ENSCAFT00000083952						True	
ENSCAFT00000083952			CCDS5180			True	
ENSCAFT00000083953						True	
ENSCAFT00000083953			CCDS73418			True	
ENSCAFT00000083953			CCDS76499			True	
ENSCAFT00000083953			CCDS8505			True	
ENSCAFT00000083954	ENSCAFP00000048117	379.0				True	
ENSCAFT00000083955			CCDS43858			True	
ENSCAFT00000083955						True	
ENSCAFT00000083956	ENSCAFP00000046543	653.0	CCDS1103			True	
ENSCAFT00000083956	ENSCAFP00000046543	653.0	CCDS1104			True	
ENSCAFT00000083956	ENSCAFP00000046543	653.0	CCDS58035			True	
ENSCAFT00000083956	ENSCAFP00000046543	653.0				True	
ENSCAFT00000083957	ENSCAFP00000047455	1355.0				True	
ENSCAFT00000083957	ENSCAFP00000047455	1355.0	CCDS14254			True	
ENSCAFT00000083958	ENSCAFP00000047143	471.0	CCDS11441			True	
ENSCAFT00000083958	ENSCAFP00000047143	471.0	CCDS82132			True	
ENSCAFT00000083958	ENSCAFP00000047143	471.0				True	
ENSCAFT00000083959	ENSCAFP00000048720	248.0	CCDS76319			True	
ENSCAFT00000083959	ENSCAFP00000048720	248.0				True	
ENSCAFT00000083959	ENSCAFP00000048720	248.0	CCDS7351			True	
ENSCAFT00000083960	ENSCAFP00000063725	686.0	CCDS35169			True	
ENSCAFT00000083960	ENSCAFP00000063725	686.0				True	
ENSCAFT00000083961	ENSCAFP00000049472	918.0				True	
ENSCAFT00000083961	ENSCAFP00000049472	918.0	CCDS31179			True	
ENSCAFT00000083961	ENSCAFP00000049472	918.0	CCDS31180			True	
ENSCAFT00000083961	ENSCAFP00000049472	918.0	CCDS7177			True	
ENSCAFT00000083961	ENSCAFP00000049472	918.0	CCDS81448			True	
ENSCAFT00000083962	ENSCAFP00000047929	748.0	CCDS8072			True	
ENSCAFT00000083962	ENSCAFP00000047929	748.0				True	
ENSCAFT00000083963	ENSCAFP00000056393	465.0	CCDS30706			True	
ENSCAFT00000083963	ENSCAFP00000056393	465.0				True	
ENSCAFT00000083964						True	
ENSCAFT00000083964			CCDS14047			True	
ENSCAFT00000083965						True	
ENSCAFT00000083966						True	
ENSCAFT00000083967	ENSCAFP00000056610	476.0	CCDS75200			True	
ENSCAFT00000083967	ENSCAFP00000056610	476.0	CCDS47141			True	
ENSCAFT00000083967	ENSCAFP00000056610	476.0				True	
ENSCAFT00000083967	ENSCAFP00000056610	476.0	CCDS82965			True	
ENSCAFT00000083968	ENSCAFP00000057958	704.0				True	
ENSCAFT00000083968	ENSCAFP00000057958	704.0	CCDS13912			True	
ENSCAFT00000083969						True	
ENSCAFT00000083970						True	
ENSCAFT00000083971						True	
ENSCAFT00000083971			CCDS55121			True	
ENSCAFT00000083971			CCDS34674			True	
ENSCAFT00000083972						True	
ENSCAFT00000083973			CCDS55594			True	
ENSCAFT00000083973			CCDS30689			True	
ENSCAFT00000083973						True	
ENSCAFT00000083974	ENSCAFP00000071900	448.0				True	
ENSCAFT00000083975						True	
ENSCAFT00000083976						True	
ENSCAFT00000083976			CCDS3927			True	
ENSCAFT00000083977						True	
ENSCAFT00000083978						True	
ENSCAFT00000083979			CCDS10239			True	
ENSCAFT00000083979						True	
ENSCAFT00000083980						True	
ENSCAFT00000083981						True	
ENSCAFT00000083982			CCDS10151			True	
ENSCAFT00000083982						True	
ENSCAFT00000083982			CCDS73730			True	
ENSCAFT00000083983	ENSCAFP00000044206	1119.0				True	
ENSCAFT00000083983	ENSCAFP00000044206	1119.0	CCDS33896			True	
ENSCAFT00000083984						True	
ENSCAFT00000083985						True	
ENSCAFT00000083985			CCDS58998			True	
ENSCAFT00000083985			CCDS47380			True	
ENSCAFT00000083985			CCDS47381			True	
ENSCAFT00000083985			CCDS54967			True	
